label,message,tokens,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
ham,His bday real is in april .,"['bday', 'real', 'april']",0.0040242276,0.0034016971,0.007177596,0.10367134,0.09621243,0.09621155,0.09621154,0.09621154,0.09621154,0.09621154,0.09621154,0.09621154,0.007912114,0.007912101,0.09620775
ham,Guessin you ain't gonna be here before 9?,"['guessin', 'aint', 'gonna']",0.009190258,0.35164782,0.3730099,0.022201093,0.022262579,0.022262579,0.022262579,0.022262579,0.022262579,0.022262579,0.022262579,0.022262579,0.021793924,0.021793861,0.022262596
ham,Ok then i will come to ur home after half an hour,"['ok', 'come', 'ur', 'home', 'half', 'hour']",0.0043805824,0.0034838277,0.0044903043,0.098165,0.09501134,0.09501143,0.09501143,0.09501143,0.09501143,0.09501143,0.09501143,0.09501143,0.017188594,0.01718843,0.095011935
ham,"Yo, the game almost over? Want to go to walmart soon","['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']",0.0036524013,0.0039060526,0.0051002675,0.09253474,0.09443129,0.094431326,0.094431356,0.09443133,0.09443133,0.09443133,0.09443133,0.09443133,0.022462497,0.02246186,0.094431564
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!","['yeah', 'probabl', 'sure', 'ilol', 'let', 'u', 'know', 'person', 'wuldnt', 'bother', 'ur', 'goin', 'mite', 'well']",0.12594236,0.009853525,0.009689979,0.06547709,0.067593016,0.06759313,0.06759313,0.06759313,0.06759313,0.06759313,0.06759313,0.06759313,0.09034794,0.09035123,0.06759299
ham,I'll text now! All creepy like so he won't think that we forgot,"['ill', 'text', 'creepi', 'like', 'wont', 'think', 'forgot']",0.0035188016,0.0036082887,0.0047038677,0.09232562,0.09414346,0.09414345,0.09414345,0.09414345,0.09414345,0.09414345,0.09414345,0.09414345,0.024276465,0.024275742,0.0941436
ham,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?","['would', 'good', '…', 'ill', 'phone', 'tomo', 'lunchtim', 'shall', 'organis', 'someth']",0.00356125,0.003722853,0.0046677785,0.093080774,0.09453094,0.09453103,0.09453101,0.094531015,0.094531015,0.094531015,0.094531015,0.094531015,0.0220935,0.022093847,0.094531916
spam,You have 1 new voicemail. Please call 08719181513.,"['new', 'voicemail', 'pleas', 'call']",0.0035809763,0.003892531,0.0045069084,0.09548831,0.09429636,0.09429665,0.094296664,0.094296664,0.094296664,0.094296664,0.094296664,0.094296664,0.021930637,0.021930272,0.09429744
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow","['damn', 'make', 'tonight', 'want', 'wait', 'til', 'tomorrow']",0.65995586,0.017567966,0.018613072,0.025919091,0.026044099,0.026044099,0.02604411,0.02604411,0.02604411,0.02604411,0.02604411,0.02604411,0.02177358,0.021773435,0.026044184
ham,K..k..i'm also fine:)when will you complete the course?,"['kkim', 'also', 'finewhen', 'complet', 'cours']",0.0027225402,0.003911144,0.0045105796,0.096414514,0.094912365,0.09491228,0.09491228,0.0949123,0.0949123,0.0949123,0.0949123,0.0949123,0.019115804,0.019115563,0.09491153
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.","['true', 'passabl', 'get', 'high', 'score', 'appli', 'phd', 'get', 'year', 'salari', 'make', 'life', 'easier']",0.6908124,0.017848738,0.018997462,0.02216161,0.02223419,0.02223419,0.02223419,0.02223419,0.02223419,0.02223419,0.02223419,0.02223419,0.025036076,0.025036076,0.02223418
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,"['nokia', 'tone', 'ur', 'mob', 'everi', 'week', 'txt', 'nok', 'st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', 'ptone', 'repli', 'hl', 'info']",0.780126,0.01679547,0.016265234,0.015575754,0.015576579,0.015576579,0.015576579,0.015576579,0.015576579,0.015576579,0.015576579,0.015576579,0.015524244,0.015524244,0.015576579
ham,Prakesh is there know.,"['prakesh', 'know']",0.0031218065,0.0041353195,0.005046374,0.09027976,0.0916359,0.0916362,0.09163619,0.09163619,0.09163619,0.09163619,0.09163619,0.09163619,0.03634694,0.036343593,0.09163684
ham,Teach me apps da. When you come to college.,"['teach', 'app', 'da', 'come', 'colleg']",0.012908333,0.011511245,0.42083925,0.052425575,0.053354576,0.053354554,0.053354554,0.053354554,0.053354554,0.053354554,0.053354554,0.053354554,0.011063401,0.011063386,0.05335249
ham,Rofl betta invest in some  anti aging products,"['rofl', 'betta', 'invest', 'anti', 'age', 'product']",0.0029875601,0.004933504,0.005257212,0.094176605,0.09468566,0.09468593,0.09468591,0.09468591,0.09468591,0.09468591,0.09468591,0.09468591,0.020236611,0.020236205,0.09468519
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,"['winner', 'u', 'special', 'select', 'receiv', '£', 'cash', 'holiday', 'flight', 'inc', 'speak', 'live', 'oper', 'claim']",0.7702766,0.016513314,0.016530063,0.016411,0.016408434,0.016408442,0.016408442,0.016408442,0.016408442,0.016408442,0.016408442,0.016408442,0.01629658,0.016296588,0.016408434
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.","['sir', 'receiv', 'account', 'anoth', 'hr', 'time', 'sorri', 'delay']",0.0071353773,0.0038576263,0.003521644,0.103880934,0.09500707,0.095007494,0.09500751,0.095007494,0.095007494,0.095007494,0.095007494,0.095007494,0.013268264,0.013267149,0.09500954
spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,"['repli', 'name', 'address', 'receiv', 'post', 'week', 'complet', 'free', 'accommod', 'variou', 'global', 'locat', 'php']",0.5694695,0.017167725,0.017667893,0.035869475,0.035534598,0.03553469,0.03553469,0.03553469,0.03553469,0.03553469,0.03553469,0.03553469,0.020006623,0.020006394,0.035534892
ham,So ü'll be submitting da project tmr rite?,"['üll', 'submit', 'da', 'project', 'tmr', 'rite']",0.0029424445,0.0039556273,0.0048838197,0.09612349,0.09610945,0.0961095,0.0961095,0.0961095,0.0961095,0.0961095,0.0961095,0.0961095,0.013554656,0.013554494,0.09610961
spam,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,"['free', 'entri', '£', 'weekli', 'comp', 'send', 'word', 'enter', 'tc', 'cust', 'care']",0.0044152895,0.0040605674,0.004522136,0.098126866,0.0971806,0.097180404,0.09718039,0.09718038,0.09718038,0.09718038,0.09718038,0.09718038,0.0071272366,0.0071268505,0.09717777
ham,Jus ans me lar. U'll noe later.,"['ju', 'an', 'lar', 'ull', 'noe', 'later']",0.6819733,0.026114523,0.017844887,0.023002446,0.023156691,0.023156682,0.023156682,0.023156682,0.023156682,0.023156682,0.023156682,0.023156682,0.02132731,0.021327239,0.023156734
ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,"['want', 'send', 'someth', 'sell', 'fast', 'ltgt', 'k', 'easi', 'money']",0.0047165425,0.0038366143,0.0048000873,0.08949159,0.09161731,0.09161712,0.091617085,0.0916171,0.0916171,0.0916171,0.0916171,0.0916171,0.03629985,0.036298607,0.09161958
ham,have got * few things to do. may be in * pub later.,"['got', 'thing', 'may', 'pub', 'later']",0.004979686,0.0037259562,0.0033979178,0.09287929,0.09467923,0.0946797,0.09467968,0.09467968,0.09467968,0.09467968,0.09467968,0.09467968,0.02144963,0.021449843,0.094680645
ham,1's finish meeting call me.,"['finish', 'meet', 'call']",0.005080951,0.0037218027,0.0033789168,0.09347858,0.09510697,0.095107235,0.095107235,0.095107235,0.095107235,0.095107235,0.095107235,0.095107235,0.019186597,0.019186413,0.09510906
ham,Lol ok. I'll snatch her purse too.,"['lol', 'ok', 'ill', 'snatch', 'purs']",0.0029737034,0.004188127,0.0050315787,0.09132738,0.09427194,0.094272144,0.09427225,0.09427225,0.09427225,0.09427225,0.09427225,0.09427225,0.024015551,0.02401452,0.09427153
ham,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,"['hellodrivbyquit', 'edrunk', 'sorri', 'iff', 'pthi', 'make', 'senrddnot', 'dancc', 'drum', 'n', 'basqihav', 'fun', 'nhite', 'x', 'ro', 'xxxxxxx']",0.003153923,0.0041879257,0.0052036378,0.09184332,0.093778804,0.093779095,0.09377907,0.093779095,0.093779095,0.093779095,0.093779095,0.093779095,0.025799977,0.025799034,0.093779646
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,"['opinion', 'jada', 'kusruthi', 'lovabl', 'silent', 'spl', 'charact', 'matur', 'stylish', 'simpl', 'pl', 'repli']",0.749666,0.016691836,0.01747427,0.018025558,0.018027227,0.018027227,0.018027227,0.018027227,0.018027227,0.018027227,0.018027227,0.018027227,0.017948667,0.017948667,0.018027227
ham,How much are we getting?,"['much', 'get']",0.0052348003,0.003545546,0.00441665,0.09126094,0.09478417,0.09478568,0.09478568,0.09478568,0.09478568,0.09478568,0.09478568,0.09478568,0.02123606,0.02123556,0.09478649
ham,Is ur paper in e morn or aft tmr?,"['ur', 'paper', 'e', 'morn', 'aft', 'tmr']",0.53050953,0.010926183,0.01021488,0.041448202,0.04075184,0.040751908,0.0407519,0.0407519,0.0407519,0.0407519,0.0407519,0.0407519,0.020067135,0.020066997,0.0407519
ham,"Dear relieved of westonzoyland, all going to plan this end too!","['dear', 'reliev', 'westonzoyland', 'go', 'plan', 'end']",0.0034880082,0.00409125,0.0046580127,0.08865972,0.09231962,0.09231959,0.092319615,0.092319615,0.092319615,0.092319615,0.092319615,0.092319615,0.03411281,0.034112845,0.092320345
ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,"['hope', 'great', 'new', 'semest', 'wish', 'best', 'made', 'great']",0.5262406,0.010087649,0.009330604,0.040376462,0.039049424,0.039049424,0.039049424,0.039049424,0.039049424,0.039049424,0.039049424,0.039049424,0.031259548,0.03126032,0.039049525
ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,"['oh', 'ye', 'speak', 'txt', 'u', 'hmm', 'u', 'get', 'email']",0.0058441614,0.005381697,0.007679949,0.061480112,0.065333076,0.065333135,0.06533311,0.06533311,0.06533311,0.06533311,0.06533311,0.06533311,0.1658117,0.16580424,0.06533322
ham,"I want to show you the world, princess :) how about europe?","['want', 'show', 'world', 'princess', 'europ']",0.0039140983,0.0042038304,0.0044396594,0.098882794,0.09475466,0.094754614,0.09475458,0.09475457,0.09475457,0.09475457,0.09475457,0.09475457,0.017883081,0.01788279,0.09475714
ham,Nobody can decide where to eat and dad wants Chinese,"['nobodi', 'decid', 'eat', 'dad', 'want', 'chines']",0.32754093,0.02671876,0.017636964,0.057700407,0.05837452,0.05837452,0.058374617,0.058374617,0.058374617,0.058374617,0.058374617,0.058374617,0.022516046,0.022515303,0.058374982
ham,No shoot me. I'm in the docs waiting room. :/,"['shoot', 'im', 'doc', 'wait', 'room']",0.011929042,0.2967032,0.38458142,0.025794132,0.025882648,0.025882669,0.025882661,0.025882661,0.025882661,0.025882661,0.025882661,0.025882661,0.024024162,0.024024203,0.025882654
ham,Now? I'm going out 4 dinner soon..,"['im', 'go', 'dinner', 'soon']",0.0039850455,0.003462984,0.003733279,0.093011595,0.09518158,0.09518153,0.09518158,0.09518158,0.09518158,0.09518158,0.09518158,0.09518158,0.019586578,0.019586207,0.095181815
ham,Hello which the site to download songs its urgent pls,"['hello', 'site', 'download', 'song', 'urgent', 'pl']",0.0066608824,0.0070870044,0.2183914,0.034993064,0.03513772,0.03513772,0.035137728,0.035137728,0.035137728,0.035137728,0.035137728,0.035137728,0.20831385,0.20831665,0.035135232
ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ","['know', 'u', 'mean', 'king', 'havin', 'credit', 'im', 'goinb', 'night', 'night', 'sweet', 'onlymor', 'sleep']",0.33128375,0.011409881,0.010824418,0.060209464,0.06101196,0.061011624,0.061011624,0.061011624,0.061011624,0.061011624,0.061011624,0.061011624,0.01858391,0.018583175,0.061011944
ham,Horrible gal. Me in sch doing some stuff. How come u got mc?,"['horribl', 'gal', 'sch', 'stuff', 'come', 'u', 'got', 'mc']",0.0033303527,0.008836096,0.0060372,0.07847181,0.09595087,0.095951386,0.09595137,0.09595137,0.09595137,0.09595137,0.09595137,0.09595137,0.019881582,0.019880872,0.09595159
ham,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x","['hi', 'hun', 'im', 'comin', 'nitetel', 'everi', 'im', 'sorri', 'hope', 'u', 'ava', 'goodtimeoli', 'rang', 'melnit', 'ifink', 'mite', 'b', 'sortedbut', 'il', 'explain', 'everythin', 'monlrsx']",0.005974212,0.008711586,0.016610013,0.04867533,0.045254312,0.045254365,0.045254376,0.045254376,0.045254376,0.045254376,0.045254376,0.045254376,0.2563698,0.2563705,0.045253642
ham,"I call you later, don't have network. If urgnt, sms me.","['call', 'later', 'dont', 'network', 'urgnt', 'sm']",0.011397326,0.004526387,0.0040905233,0.095735565,0.09368838,0.09368858,0.09368858,0.09368858,0.09368858,0.09368858,0.09368858,0.09368858,0.020526296,0.020525787,0.0936896
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,"['ummmmmaah', 'mani', 'mani', 'happi', 'return', 'day', 'dear', 'sweet', 'heart', 'happi', 'birthday', 'dear']",0.005374269,0.0038468067,0.0035710535,0.08273495,0.07875519,0.078755766,0.07875574,0.078755766,0.078755766,0.078755766,0.078755766,0.078755766,0.09783731,0.09783224,0.0787578
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you,"['pleas', 'call', 'immedi', 'urgent', 'messag', 'wait']",0.77761656,0.016536323,0.016255595,0.015887411,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.01585669,0.015496981,0.015496981,0.015856706
ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,"['yeah', 'like', 'goe', 'like', 'friend', 'imma', 'flip', 'shit', 'like', 'half', 'hour']",0.00885541,0.058734156,0.33950725,0.04561477,0.056388367,0.056390006,0.05638986,0.05638986,0.05638986,0.05638986,0.05638986,0.05638986,0.019890338,0.019888032,0.056392536
ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,"['mum', 'say', 'wan', 'go', 'go', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibit']",0.0029087793,0.0038613344,0.0047896733,0.094500825,0.09516346,0.09516343,0.095163435,0.095163435,0.095163435,0.095163435,0.095163435,0.095163435,0.018734502,0.018734265,0.09516307
ham,What your plan for pongal?,"['plan', 'pongal']",0.0029364352,0.0041747876,0.0049259113,0.083573386,0.085839935,0.0858401,0.08584006,0.085840054,0.085840054,0.085840054,0.085840054,0.085840054,0.065917924,0.06591097,0.0858403
ham,Just wait till end of march when el nino gets himself. Oh.,"['wait', 'till', 'end', 'march', 'el', 'nino', 'get', 'oh']",0.0048799734,0.0037428401,0.0040790895,0.0910643,0.09225009,0.09225075,0.09225075,0.09225075,0.09225075,0.09225075,0.09225075,0.09225075,0.032987244,0.03298924,0.092251845
ham,"Not yet chikku..going to room nw, i'm in bus..","['yet', 'chikkugo', 'room', 'nw', 'im', 'bu']",0.0029650328,0.0039987904,0.0048821266,0.0952967,0.0807326,0.08073265,0.080732636,0.08073265,0.08073265,0.08073265,0.08073265,0.08073265,0.0831332,0.08313071,0.08073219
ham,Am also doing in cbe only. But have to pay.,"['also', 'cbe', 'pay']",0.0034453685,0.0044108285,0.0066459165,0.0836418,0.07310388,0.07310041,0.07310042,0.0731004,0.0731004,0.0731004,0.0731004,0.0731004,0.12197529,0.12197568,0.073098294
ham,Honey boo I'm missing u.,"['honey', 'boo', 'im', 'miss', 'u']",0.14746891,0.36860847,0.29853088,0.015473313,0.015490187,0.015490196,0.015490196,0.015490196,0.015490196,0.015490196,0.015490196,0.015490196,0.0152533,0.015253315,0.015490225
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us","['sent', 'jd', 'custom', 'servic', 'cum', 'account', 'execut', 'ur', 'mail', 'id', 'detail', 'contact', 'us']",0.0047065485,0.003949311,0.004966559,0.09282995,0.09381275,0.09381354,0.09381353,0.09381354,0.09381354,0.09381354,0.09381354,0.09381354,0.02461133,0.024616651,0.09381217
ham,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem","['yo', 'im', 'parent', 'gettin', 'cash', 'good', 'news', 'pick', 'downstem']",0.0052489,0.010442418,0.010994936,0.0789092,0.09541987,0.095419236,0.09541922,0.09541922,0.09541922,0.09541922,0.09541922,0.09541922,0.017815987,0.017820714,0.09541343
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!","['thank', 'much', 'skype', 'wit', 'kz', 'sura', 'didnt', 'get', 'pleasur', 'compani', 'hope', 'good', 'weve', 'given', 'ultimatum', 'oh', 'countin', 'aburo', 'enjoy']",0.705412,0.017228046,0.01726376,0.017997025,0.01802253,0.01802254,0.01802254,0.01802254,0.01802254,0.01802254,0.01802254,0.01802254,0.039948113,0.039948266,0.01802253
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","['hungri', 'gay', 'guy', 'feel', 'hungri', 'call', 'pmin', 'stop', 'text', 'call', 'pmin']",0.58791023,0.015855594,0.01570911,0.01842173,0.019067965,0.019068008,0.01906802,0.01906802,0.01906802,0.01906802,0.01906802,0.01906802,0.09524565,0.09524565,0.019067975
ham,Ok. No wahala. Just remember that a friend in need ...,"['ok', 'wahala', 'rememb', 'friend', 'need']",0.0031365913,0.0037915714,0.004573209,0.09101021,0.094642304,0.09464251,0.09464248,0.094642505,0.094642505,0.094642505,0.094642505,0.094642505,0.02285333,0.02285199,0.09464322
ham,I will see in half an hour,"['see', 'half', 'hour']",0.0043060654,0.003474451,0.004468226,0.101511665,0.095414765,0.09541492,0.09541491,0.09541491,0.09541491,0.09541491,0.09541491,0.09541491,0.0137525555,0.013752437,0.0954155
ham,"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!","['im', 'inperialmus', 'listeningth', 'weirdest', 'track', 'ever', 'by\x94leafcutt', 'john\x94sound', 'like', 'insect', 'molestedsomeon', 'plumbingremix', 'evil', 'men', 'acid']",0.008334129,0.2979775,0.32278153,0.03260856,0.031824376,0.031824395,0.031824388,0.031824388,0.031824388,0.031824388,0.031824388,0.031824388,0.025940213,0.025938617,0.03182437
